 FDIC Cert, Institution Name, Bank Holding Company, Total Assets, Cash and due from depository institutions, Interest-Bearing bank balances, Loan Loss Allowance, Net Income,  Percent Net Loans Charged-off:Construction & development,  Percent Net Loans Charged-off: Commercial real estate,  Percent Net Loans Charged-off: Multi-family residential,  Percent Net Loans Charged-off: 1-4 family residential,  Percent Net Loans Charged-off: Home equity loans,  All other 1-4 family - Percent of loans charged-off,  Percent Net Loans Charged-off: Commercial and industrial,  Percent Net Loans Charged-off: Loans to individuals,  Percent Net Loans Charged-off: Credit card loans,  Percent Net Loans Charged-off: Other loans to individuals,  Percent Net Loans Charged-off:Coml. RE not secured by RE, Net Loans, All real estate loans,  Farm loans,  Commercial and industrial loans,  Loans to individuals, All Other Loans and Leases,  Noncurrent loans to loans,  Percent Loans Noncurrent: Commercial real estate,  Percent Loans Noncurrent: Multifamily residential,  Percent Loans Noncurrent: 1-4 family residential,  Percent Loans Noncurrent: Home equity loans,  Percent of loans noncurrent - All other family,  Percent Loans noncurrent:Commercial and industrial loans,  Percent Loans Noncurrent: Loans to individuals,  Percent Loans Noncurrent: Credit card loans,  Percent Loans Noncurrent: Other loans to individuals,  Percent Loans Noncurrent:Commercial RE not secured by RE, Tier 1 leverage ratio, Tier 1 Risk-Based ratio, Total risk-based ratio, Yield on Earnings Assets, Efficiency Ratio, Non-Interest Income to Average Assets, Net charge-offs to loans and leases
1402,Citizens Alliance Bank,FORSTROM BCORP INC,847122,62808,48895,7745,10729,0,-3.84698242698427E-03,0,-6.44187850903438E-02,0,-6.91884046383906E-02,0.164476476680419,0.212700789545331,0.247647350173353,0.201635487845861,,583665,338429,110868,100134,11944,30602,1.52455247416707,2.95622512791359,0,0.895065700110096,0,0.965825811926252,1.91243733397248,1.04655056932351,1.07601527247484,1.03718415535695,,8.32457187007932,NA,10.9745844265035,4.76253099872248,57.8318232395486,0.380408507393461,2.48567150415685E-02
10363,Citizens and Farmers Bank,C&F FINANCIAL CORP,1625536,156344,138374,32873,20935,2.51138715808786E-02,0,0,2.93948651053002E-02,0.237719702057973,-6.50187449041559E-03,4.89484522161834E-02,3.00632430295844,,3.00632430295844,,1168668,790938,182,61913,323336,25172,0.216721693225616,0,0,0.497678479410689,0.655674102812803,0.472461910467539,1.77668664093163E-02,0.18896751366999,,0.18896751366999,,10.2815285005084,NA,14.0450121230566,6.63574111136404,68.1311681320653,1.88527169758859,0.837650722962342
3140,Citizens Bank,TRIPLE J FINANCIAL INC,181167,41618,36471,690,3599,0,0,,0,,0,0,0,,0,,116787,45356,66121,5541,412,47,1.70246090724142E-03,0,,0,,0,0,0,,0,,10.1372885511155,NA,13.583266198642,5.53860345371208,51.7138405608933,0.506862741569583,1.72019334973251E-03
324,Citizens Bank,CITIZENS CORP,421145,33200,28017,4304,6562,0,3.95678065021211E-02,0,0.110392267274871,,0.110392267274871,0.403763690911228,1.29086901506184,,1.29086901506184,0,314298,255369,3881,39917,18859,575,1.36408434347556,2.39891166725034,0,1.42465009967332,,1.42465009967332,0.894355788260641,1.28850946497693,,1.28850946497693,0,10.5479426497887,NA,16.0342517240252,5.3624881379318,67.7284793325749,1.04228357633699,0.177049747556309
6103,Citizens Bank,CUMBERLAND BANCSHARES INC,256012,4692,416,2808,3143,0,0,0,2.11063337092271E-02,0,2.65583087668977E-02,0.528169014084507,0.570942985367926,,0.570942985367926,0,173419,153717,2557,12472,7161,320,0.360330709823126,0,6.23885918003565,0.425769959909252,0.301050003671341,0.459249039124864,0.216484926234766,0.837871805613741,,0.837871805613741,0,11.2848324252016,NA,14.6967612918289,5.70259317336513,58.2060174336864,0.498069604260279,7.22719075653774E-02
11432,Citizens Bank,MARSHALL FINANCIAL CORP,76189,17107,12779,366,693,0,0,,0,,0,0,0.430796801764544,,0.430796801764544,,35988,27805,171,2783,5595,0,0.613412554326897,0,,0.986403625699813,,0.986403625699813,0,1.34048257372654,,1.34048257372654,,12.3050599514119,NA,26.1328135430296,4.84285781699778,76.9810267857143,0.886407184675241,6.50499583680266E-02
17809,Citizens Bank,CITIZENS BCORP,790180,52150,35820,5538,10567,0,-1.60517079017207E-03,0,-0.115290319848287,0,-0.127085235289236,-9.80161530620246E-02,-2.70284880263798E-02,,-2.70284880263798E-02,0,409621,323512,26833,54762,3476,6576,0.371423960458523,0,0,0,0,0,0.759650852781126,0,,0,0,11.0853927827524,NA,18.8357566762615,4.25749605521621,55.8363417569194,0.375626512337199,-6.77027443307414E-03
16817,Citizens Bank,EAST TEXAS FINANCIAL CORP,411332,79046,70655,4614,3836,0,0,0,0.088219888071017,0,8.82378893496868E-02,0.318010908575872,9.99400359784129E-02,,0.099940035978413,,279296,194677,571,84438,3788,436,2.1418759466028,1.2954325692509,0,1.48919660976483,0,1.48928550110428,5.25474312513323,0.316789862724393,,0.316789862724393,,13.8122781680072,NA,18.6150978621079,4.9254418569955,68.1720308250227,0.173775588216004,0.104912750115442
1051,Citizens Bank,HARTLAND FINANCIAL INC,120974,4125,1949,420,1459,0,0,0,0,0,0,-1.45331938146727E-02,0.176809646734326,,0.176809646734326,,98420,80204,4093,8116,6415,12,7.99271549979765E-02,0,0,0.134083562791811,0,0.155348424323125,0,0.358534684333593,,0.358534684333593,,7.75025278058645,NA,10.6880917455661,5.45135812708526,61.6701943428901,0.849459725824643,9.90040195631943E-03
9647,Citizens Bank,CITBA FINANCIAL CORP,486622,22683,17647,4680,5339,0,-0.165993954325453,0,-2.78144774355052E-02,0,-4.57292674933502E-02,0,8.20780793532837E-02,,8.20780793532837E-02,,350263,142160,128,11036,201342,276,0.207357237640973,9.89348019655047E-03,0,1.38515558784356,0,2.28370663153272,0,7.69834411101509E-02,,7.69834411101509E-02,,10.6983676423941,NA,14.6879750615898,3.97480812372029,66.9664031620553,0.784823695624253,9.9531703335805E-03
13055,Citizens Bank,CITIZENS BANK HOLDING INC,792997,82648,63731,4643,9388,-0.213968251828839,0.123113366135663,0,6.46480512204115E-02,0,8.27436570857684E-02,0.056587444244724,0,,0,,539413,478233,250,60903,1287,3383,0.133993559486523,6.68369340251656E-02,0,0.418581313051286,0,0.550060732257505,0.32674909281973,0,,0,,13.1556450613301,NA,18.3303292457298,4.37010346222002,59.9152113389015,0.770963358719536,-0.174808129987173
14488,Citizens Bank,CITIZENS FINANCIAL GROUP INC,225111,4323,238,4521,2055,0,0,0,-1.17601862813507E-02,-0.197544800338648,1.82097121499752E-02,-4.83078451940595E-02,-0.555555555555556,,-0.555555555555556,,192622,177391,1312,14202,3737,501,1.57449161268724,3.63048007447139,0,0.254423046813841,0.328505300880992,0.243248721818059,0,0.187316028900187,,0.187316028900187,,11.8505097251632,NA,12.6594082363022,4.91871979899421,64.6484375,0.572317874111314,-1.65952896344784E-02
22601,Citizens Bank,AMSTERDAM BANCSHARES INC,151033,10052,5716,937,2701,0,-4.09383059728988E-02,0,1.91626864170088E-02,0,1.94389907276014E-02,0.572554049102235,0.615384615384615,,0.615384615384615,,121738,97552,7818,13770,3452,82,0.763806806602812,1.37718811481612,0,1.48153466886862,0,1.50239071867188,0,0.984936268829664,,0.984936268829664,,8.72389791183295,NA,12.3297735561911,5.9799445743123,61.2800204394481,0.481163606244906,0.207819755775956
8758,Citizens Bank,CITIZENS HOLDING CO,50726,2575,1750,400,484,,0,0,0,0,0,0.237513572204126,0.39897861474625,,0.39897861474625,,29014,16044,5125,6583,1387,275,1.713469776297,0,0,1.37485506046049,0,1.41252552756978,3.85842321130184,3.31651045421774,,3.31651045421774,,8.83746810184386,NA,15.9684274438373,4.11824123351606,65.9606656580938,0.623668707182745,6.68444494480056E-02
14851,Citizens Bank,CITCO COMMUNITY BANCSHARES INC,859865,19242,100,6158,15934,6.60016995437633E-02,-1.85212489568179E-02,0,1.05377409191018E-02,-1.68618898806178E-02,1.89244056016241E-02,0.89787982196377,5.1863807389436,0.636672325976231,5.41799010393034,,581200,482001,0,78577,19319,10531,0.70829974188216,0.332544454610214,0,1.34647219072199,2.05369499031276,1.12865277730419,1.80841722132431,3.09022206118329,0,3.24791904684185,,12.670726188606,NA,16.9380547244059,5.30145932094531,60.571230208474,1.96331796040293,0.338577594390371
893,Citizens Bank,,622179,28051,18403,2090,12554,0,-1.45822902945137E-02,0,-0.01624778962362,0,-1.70827259475219E-02,3.01586344170336E-02,0.735646889493043,,0.735646889493043,,274368,222733,4891,28376,19200,1258,0.598644278696945,0.104542575969281,0,1.73770799533393,0,1.83089637635092,0.479278263321116,0.520833333333333,,0.520833333333333,,18.2298321284196,NA,28.5291991404153,4.33720056315129,34.7924168148887,0.400662375829203,4.71055202264154E-02
262,Citizens Bank,ROCKCASTLE BCORP INC,144269,7706,3330,965,1372,0,0.324634688194249,0,0.405033752812734,0,0.415019965363766,0.659195781147001,0.43585427437778,,0.43585427437778,,114763,101111,1138,5794,7489,201,1.08957687090113,0.500491936518801,0,1.6356141797197,0,1.67062429478435,0,0.200293764187475,,0.200293764187475,,10.4584427190974,NA,15.4237566869492,5.39879145182313,75.3375871791067,0.754604128414844,0.341640812376762
57483,Citizens Bank & Trust,CITIZENS B&T HOLDINGS INC,559654,25308,17693,5008,6006,0,2.49289524854166E-02,0,0,0,0,0.172254286035016,0.651406708664534,,0.651406708664534,0,354067,280067,4692,54875,11533,7908,0.524402979878855,0,0,0.693647815599035,1.69290672083968E-02,0.923227131103996,8.38268792710706E-02,1.06650481227781,,1.06650481227781,0,9.86572082830082,NA,14.8842162505098,4.70317873450804,65.8591574200964,0.851631477203785,4.89205268144146E-02
14293,Citizens Bank & Trust,,100323,11589,8258,610,948,0,0,0,1.54707757046938E-02,,1.54707757046938E-02,5.70309678155238E-02,0,,0,,41776,15011,14340,10310,2644,81,0.523757844571321,0,0,2.70859277708593,,2.70859277708593,0.106692531522793,1.39939485627837,,1.39939485627837,,11.3328654114153,NA,22.6835951067032,3.68190977312741,71.6997923464847,0.442248322433046,5.38568531674854E-02
10218,Citizens Bank & Trust Co.,CITIZENS BANCSHARES HUTCHINSON,215337,5171,348,2532,3481,0,0,0,-1.96103809512604E-03,0,-2.37507125213756E-03,9.73763168625351E-02,-3.47318699638789E-02,,-3.47318699638789E-02,,147195,104241,14126,28035,3103,222,0.644506334862784,0.316712273234012,0,0.209961944397578,1.32137800849457,0,2.36846798644551,2.06252014179826,,2.06252014179826,,8.88015482829469,NA,13.7119291789441,4.54062873904247,55.985874043555,0.13907081899557,2.03583061889251E-02
9777,Citizens Bank & Trust Co.,CB&T BANCSHARES INC,146951,15470,10884,1894,-2823,0,0,,-7.43249700045657E-02,,-7.43249700045657E-02,-0.151377535573721,2.15771781593531,,2.15771781593531,,81580,45071,24266,9865,3968,304,6.17317967271246,2.71429997006287,,5.10367708045341,,5.10367708045341,4.61226558540294,10.4586693548387,,10.4586693548387,,8.25554319511909,NA,12.5452329437553,5.1090517157166,68.958806357444,0.843267470615261,4.08091071436182
18620,Citizens Bank & Trust Co. of Jackson,JOHN R TURNER HOLDING CO,144781,11111,7918,1006,722,-0.789429948479309,2.2892337880006,,0.113118659255546,0,0.115129871009396,0,1.44716293597085,1.47608738437315,1.44374068554396,,109575,86342,0,12168,9696,2375,1.49392752823722,1.02310231023102,,1.06541238241085,0,1.08222222222222,0.19723865877712,0.886963696369637,2.00764818355641,0.751445086705202,,8.37817500319453,NA,12.4868385134345,5.29529975681657,78.0120481927711,1.15108034122207,0.784306454304415
5469,Citizens Bank & Trust Company,HOWARD COUNTY LAND&CATTLE CO,207129,10269,157,1602,2652,-2.48323814253787E-02,3.20416969282693,0,0,0,0,1.21219263761333,0.369565217391304,,0.369565217391304,,154407,70544,59099,21761,4277,328,3.43569922248075,0,0,6.34819869861927E-02,0,0.065568396033112,6.47948164146868,0.701426233341127,,0.701426233341127,,11.6836496122823,NA,13.4528134249499,5.37026212093814,56.0691515448749,0.214409699328248,0.288640655099848
1972,Citizens Bank & Trust Company,CBT CORP INC,117145,31289,30020,1530,1147,0,-3.23792254889263E-02,0,0,0,0,-0.660245455957744,0.235648977283439,,0.235648977283439,,66396,49918,10605,4914,2442,47,2.70735800724318,2.16282036414241,0,0.350105031509453,0,0.402761795166859,8.14000814000814E-02,8.19000819000819E-02,,8.19000819000819E-02,,10.1835809663814,NA,17.9265411326699,4.50608044901777,62.4597553122988,0.283466550946988,-0.123387048819647
1376,Citizens Bank & Trust Company,CITIZENS BCORP INC,341417,32398,24087,4769,3349,0,0.125650725777923,0,6.08147438106518E-02,0.14515660785136,4.23565788591255E-02,0.672528457917154,0.164128151260504,,0.164128151260504,,235724,220985,85,16078,2845,500,2.09943740566254,2.65034444237572,0,1.89579462928559,0.235750936069893,2.318559067632,0.69038437616619,0,,0,,12.0948776651248,NA,16.0462839883757,4.88433850759409,65.1679624468241,0.585296261455173,0.12045259746517
16780,Citizens Bank & Trust Company,CITIZENS CORP,164537,23244,21349,1411,1459,0,0,0,-0.093177480609445,0,-9.50701224109783E-02,5.59021488786029E-03,0.213466699194926,0,0.213988750305698,,112151,88623,1031,20171,3635,102,6.78043711805005E-02,1.11247079764156E-02,0,0.126597540390644,0,0.131706858164257,0.138813147588122,0,0,0,,9.74768142210263,NA,15.7545482349234,5.11330124930622,76.8889486421081,0.754784057475015,-2.10057135540867E-02
16417,Citizens Bank & Trust Company,,123775,13644,12005,993,1233,-5.08371178743307E-02,-8.87008431015137E-03,0,8.26159514879133E-03,0,8.50730777738077E-03,0,0.74280408542247,,0.74280408542247,,95071,87859,0,7486,715,4,0.383077948034644,0.392541707556428,0,0.737139272271016,0,0.760764001294917,0,0,,0,,10.5559403536427,NA,15.9002164357275,5.10850164727793,75.8412283567462,0.966079509576931,0
6100,Citizens Bank & Trust Company,BUMPUSHARES INC,25082,1899,250,74,201,,0,,0,,0,0,0.353288797533402,,0.353288797533402,,9483,6162,64,232,3099,0,0.659202678664853,0,,0,,0,0,2.03291384317522,,2.03291384317522,,10.3636090451506,NA,27.0582617000955,3.79751230393986,75.1740139211137,0.534349927424114,0.113805661314352
15675,Citizens Bank & Trust Company,FIRST BCORP INC,228464,9111,5929,2272,2478,0,0,0,0,0,0,-2.36332125413581E-02,-0.105057781779979,,-0.105057781779979,,135207,87432,2155,38609,7267,2017,0.23712712486998,0,0,0.338118022328549,0,0.36542483509917,0,0.536672629695885,,0.536672629695885,,15.6369791621801,NA,25.9450195192949,4.24885871226897,65.2827988338192,0.683202973476245,-9.92577177011251E-03
19744,"Citizens Bank & Trust Company of Vivian, Louisiana",C B&T BANCSHARES INC,138624,6420,2627,501,1076,0,0,0,0.179346683323232,20.4849498327759,2.80370338064323E-02,0.220135016143235,1.03258953306805,,1.03258953306805,,71842,58220,0,6570,3584,3988,2.34100771122965,0.562298185057343,0,4.5518341307815,18.0327868852459,4.47267943658357,1.2937595129376,2.26004464285714,,2.26004464285714,,12.6204780222155,NA,21.7516204178687,4.75360169157212,86.0433419653809,1.69062432954302,0.167334598889123
27153,"Citizens Bank & Trust, Inc.",TAG BANCSHARES INC,105180,6191,1276,941,1221,0,0,0,0,0,0,0,1.14574825301752,,1.14574825301752,,61365,49176,386,4248,8496,0,0.324206336468398,0,0,0.18320853911104,0,0.187596857072945,0.353107344632768,1.38888888888889,,1.38888888888889,,10.7626702894449,NA,20.9151227919,5.29426515859016,69.9030970929128,0.928029010654787,0.162070393108959
5673,Citizens Bank and Trust,CITIZENS BANKING CORP,685963,20837,15031,3782,7726,0,-3.94303626936195E-03,0,1.96918229705115E-02,-3.67568680207897E-03,2.82412936126263E-02,0,0.131897396387267,,0.131897396387267,0,393908,284653,687,48477,50063,13810,0.295204807764842,0.701337867753216,0,0.032272576133941,0,4.43816824692354E-02,0,3.79521802528814E-02,,3.79521802528814E-02,0,7.673401616865,NA,12.7267744713777,4.03507482185235,74.3663001229195,1.0248049518284,4.28608756631817E-02
4533,Citizens Bank and Trust Company,YOUNG CORP,893348,96893,75141,6566,7163,0,0,0,2.71316427305285E-02,6.24110642334673E-03,2.95435876003401E-02,0.413382259672012,4.0007806401249,,4.0007806401249,,593567,449005,17466,101379,7204,25079,0.286603136304786,0.111388515459958,0,0.483872053192277,1.13881913216142,0.398570015973226,0.680614328411209,1.49916712937257,,1.49916712937257,,11.3406121728513,NA,14.6585741957966,4.47157213884151,75.2750088274438,1.03017699098586,0.173229029117149
823,Citizens Bank and Trust Company,CITIZENS BCORP OF VIRGINIA INC,411643,6995,401,2594,5483,0,-6.50632197618686E-03,0,-2.27995264994337E-02,0,-2.54824853781499E-02,4.27820559833761E-02,4.53852298308039E-02,,4.53852298308039E-02,,226890,198701,317,16977,11331,2158,0.164281605689286,0,0,0.107729838494275,0.790689410092395,3.16637311749223E-02,0.871767685692407,0.494219398111376,,0.494219398111376,,13.698175869201,NA,24.5633160203042,4.37900393771743,61.8592964824121,0.873791247133885,-7.1501413493568E-03
22717,Citizens Bank and Trust Company of Ardmore,CITIZENS COMMERCE CORP,224022,14238,8059,1543,2647,0,0,0,-5.5860772610346E-03,,-5.5860772610346E-03,0.129198966408269,-0.066952329941082,,-0.066952329941082,0,152065,133499,560,13253,5823,473,0,0,0,0,,0,0,0,,0,0,9.47845173916752,NA,15.4151246326331,4.50105510055282,71.9281956050758,0.75536967361212,6.58292310750835E-03
10317,Citizens Bank and Trust Company of Grainger County,CITIZENS OF GRAINGER CNTY CORP,208059,8199,4124,741,2443,0,0,0,-1.30960903804851E-02,0,-1.39614106609332E-02,-0.031280302793331,0.277916736145851,,0.277916736145851,,63642,51733,250,6609,3775,2016,3.97620489880869,4.5744998507017,0,5.5147804225295,0,5.85954330030159,0.968376456347405,0.529801324503311,,0.529801324503311,,17.1808560549566,NA,35.5912168930561,3.60267521093049,64.4762780917335,0.528382583512737,4.71865788786581E-03
8200,Citizens Bank Minnesota,CITIZENS BCORP OF NEW ULM INC,432148,33460,25096,2382,3077,0,0,0,0,0,0,-3.53491791920592E-03,0.118714088988081,,0.118714088988081,,297332,206219,60419,29001,4042,33,0,0,0,0,0,0,0,0,,0,,9.93227085996199,NA,11.9373876653164,4.29693159835993,71.8574356939761,0.673629086314435,1.37374997338359E-03
19679,Citizens Bank of Ada,CITIZENSADA FINANCIAL CORP,197739,23765,7324,1360,2087,0,0,-0.283057015770319,-2.47256687057101E-03,0,-2.49222426030784E-03,1.01186894929716,-0.122467546100283,,-0.122467546100283,,124071,88871,846,26311,6147,3256,0.554089499406048,0.865435048662509,0,1.039897577927,0,1.04690007102086,0,0,,0,,10.610541689487,NA,17.0045053868756,4.88947257550623,76.8516129032258,1.55701345356937,0.205720375422823
15477,Citizens Bank of Americus,CBA BANKSHARES INC,342264,87087,84747,3523,4594,-1.24699385410172,0.408418220257544,0,2.30158867158056E-02,0,2.65913245803557E-02,2.55769012163237E-02,1.25326744727325,,1.25326744727325,,176263,118085,15383,36623,5631,4064,0.894396671598456,0.871116955082298,0,1.14614007737167,0,1.30600697414304,0.131065177620621,1.63381282187888,,1.63381282187888,,9.50424958819502,NA,17.2788299684511,4.46931613755686,55.0339533510481,0.547314339150532,0.131768034201125
8908,Citizens Bank of Cape Vincent,,69520,5421,3299,633,212,0,5.24335327863796,0,0.038662692610505,,0.038662692610505,5.21350546176763,-0.535650517795501,,-0.535650517795501,,34504,31979,75,436,1640,1045,1.78820184790334,19.7674418604651,0,0,,0,0,0,,0,,9.30341347244273,NA,24.6771316446664,3.68031751758975,81.4876723777685,0.163618104061114,0.54586387908408
10843,Citizens Bank of Chatsworth,CBC FINANCIAL INC,33360,7395,7113,164,-447,0,0,0,-1.4985014985015,,-1.4985014985015,6.94286364671068,0.898957209636821,1.90985485103132,0,,17580,11725,2074,3220,577,147,3.33633904418395,4.43695212407283,0,20.3862660944206,,20.3862660944206,2.2360248447205,0.173310225303293,0.359712230215827,0,,11.4584991562928,NA,16.6592881175846,4.59750233507455,102.087832973362,0.380915203868336,1.24153738407012
35442,"Citizens Bank of Cumberland County, Inc.",CITIZENS CUMBERLAND BANCSHARES,75992,7762,3712,763,1508,0,0,0,0.333882848855408,,0.333882848855408,0.089142449634516,1.50612416664821,,1.50612416664821,,51268,39177,540,3110,9204,0,1.38571236378313,0.566138780506465,0,1.64922296225817,,1.64922296225817,2.92604501607717,1.76010430247718,,1.76010430247718,,13.3814028762779,NA,19.7961304910739,5.86768602827533,59.4088669950739,0.531999575461685,0.38818984969595
20454,Citizens Bank of Edinburg,CB EDINBURG HOLDINGS INC,24987,6776,3476,130,292,,0,,0,,0,0,0,,0,,13349,11903,620,378,577,0,1.58023592254618,0,,0,,0,0,0,,0,,9.34034084321985,NA,17.6385041551247,4.14260126624714,56.3073394495413,0.329966600941612,0
1956,Citizens Bank of Eldon,CITIZENS BANCSHARES ELDON MO,155972,16706,12191,973,1897,0,0,,0.119179410035436,0,0.120149947134023,0.82256384009359,2.05812821582534,,2.05812821582534,,120707,84922,10224,11347,14479,708,1.48833004602235,0.117724002616089,,3.04339854901653,0,3.06055258513973,1.48056755089451,1.49181573313074,,1.49181573313074,,13.3036048477652,NA,18.8848260055636,5.02322528668933,59.087113832452,0.568062414626458,0.380996051801976
16442,Citizens Bank of Florida,CITIZENS BCORP OF OVIEDO INC,356958,51558,39963,2857,2857,0,0.242750916516231,0,-0.208856650955378,0,-0.233038571032676,-6.81887920355491E-02,0.26638252530634,4.76190476190476,-0.115606936416185,,217829,197405,0,17798,1930,3822,0.187821049534973,0,0,0.672250077028655,0,0.750140651372132,0.98325654567929,0,0,0,,8.44053715048762,NA,12.9568339982573,4.56154498434576,69.9643426143692,0.373295681237741,0.109926748811928
4707,Citizens Bank of Kansas,KING BANCSHARES INC,380175,13792,4255,2403,3283,0,0,0,8.50846592359398E-02,0,9.16653298806059E-02,-3.42415496747053E-02,2.09213953289783,,2.09213953289783,,209458,158646,24974,17873,5150,5218,0.388462246472923,0,0,0.477292658031312,0.129366106080207,0.506640892935088,2.45621887763666,0,,0,,10.1211868863955,NA,14.9416776780426,5.02981925762037,77.7353900591585,1.05595932416335,0.176708396665814
2718,"Citizens Bank of Kentucky, Inc.",CITIZENS NATIONAL CORP,656120,61812,44432,4012,6371,0,0.103186020115204,0,3.22009856721714E-02,-0.330922327802203,7.35241374363389E-02,-0.519925568550186,0.527782901883621,0,0.544385953785332,,397215,325214,3,52476,18743,4791,0.663215586189364,1.03977944072469,0,0.546128340159938,0.716196393131418,0.528445437335702,0,0.613562396628074,0,0.635183650925159,,11.1540992854457,NA,17.7854150750156,4.45740962689924,67.5967977830806,0.880666274119758,2.56944357826201E-02
1711,Citizens Bank of Lafayette,CITIZENS BCORP INVESTMENT INC,941411,42937,24900,8680,11854,-1.71938294784768E-03,-4.50345199385442E-02,-3.65739623552124,2.43801102996823E-02,3.28268155691021E-02,0.020594898349466,0.290137490527227,1.16407085442801,,1.16407085442801,,603518,492954,10218,47944,48352,12835,2.36745532848933,3.28080149374356,0,1.35344712989449,0.511058371310843,1.78382801458008,0.300350408810279,3.22220383851754,,3.22220383851754,,11.7263540562179,NA,18.0375526792255,4.89344593560761,60.5323397623222,0.806472951103732,4.78904818736995E-02
20161,Citizens Bank of Las Cruces,AMADOR BANCSHARES INC,613543,37328,27232,7816,13642,0,0,0,0,0,0,0,8.37193726628342E-02,0.413564929693962,0,,430661,356892,2336,73370,3581,2297,0.130679602350864,0,0,0.814580819195002,0.268779176686943,0.892875261267477,0,0.111700642278693,0.484261501210654,0,,10.4410565566046,NA,13.9010411635165,4.94702813639262,54.9590793640839,1.14258804108209,7.29969988500539E-04
22954,"Citizens Bank of Morgantown, Inc.",MORGANTOWN BANCSHARES INC,37882,806,246,466,314,0.535841867111217,0,0,-5.47033981750946E-03,0,-5.79394416955398E-03,0,-0.564652738565782,,-0.564652738565782,,23552,22807,0,587,624,0,0.678657673411608,0,0,0.358719646799117,0,0.380028063610851,0,0,,0,,19.6763292676488,NA,35.7354301572618,5.46888248261828,76.0335195530726,0.269815739426105,1.67565937196287E-02
16126,Citizens Bank of Newburg,NEWBURG INSURANCE AGENCY INC,143575,6154,3093,2087,-1355,0,0,0,2.42003140662981E-02,0,2.49636640001775E-02,9.80449646404822,0.24368168209984,,,,106555,91627,141,14059,2804,155,0.94130624626557,0.963003264417846,0,1.33776574354575,0,1.37940566689703,0.817981364250658,1.99714693295292,,,,9.80859785223077,NA,13.5850727710925,5.28753152623718,77.6662246637621,0.339188111857295,1.50753589328646
8572,Citizens Bank of Rogersville,WILDCAT BANCSHARES INC,94627,4665,2327,891,973,0,0,0,0,0,0,0.694152971943305,8.44451950684006E-02,,8.44451950684006E-02,,77382,60539,1884,11271,4536,43,0.371775708098578,0,0,0.87217615098656,0,0.905279560716803,0.408127051725668,2.20458553791887E-02,,2.20458553791887E-02,,10.3530689842477,NA,13.5172646379744,5.28792407467176,70.3482587064677,0.46248704285141,0.121476178521392
19420,Citizens Bank of the South,,258678,32223,29868,2448,2557,6.86564555792732E-02,0.01640375099106,0,5.75723192289147E-02,0,6.10572055134657E-02,0.317404897557569,0.513564135097577,0.339673913043478,0.524524181635231,,186032,151016,375,26399,9710,980,0.664261460101868,0.592470575732618,0,0.533989320213596,0,0.568435843392732,1.11746657070344,2.20391349124614,0.648298217179903,2.3094688221709,,11.307450383323,NA,17.5685347625626,5.53836333946833,68.8742274929013,0.395300194671257,0.127887077877812
6760,"Citizens Bank of West Virginia, Inc.",CITIZENS FINANCIAL CORP,284966,23011,20706,2532,3106,0,0.515120676441396,0,0.148737424117194,0,0.158249139105731,0,0.734823523834357,,0.734823523834357,,227278,148647,0,14655,53076,13432,1.55432748792481,0.502110784188308,0,0.812479398480165,0,0.864397622906537,0,0.538849951013641,,0.538849951013641,,10.937829368035,NA,16.8263482041456,5.18546930387715,63.4310134310134,0.732341197403111,0.309326161777143
57957,"Citizens Bank, National Association",CITIZENS FINANCIAL GROUP INC,165742416,3767569,2329176,1251717,1811765,0,0.443411466581407,9.7551869911154E-03,-3.70328857121796E-02,0.066187133524772,-9.58150556299675E-02,0.151063021897216,1.12542207581724,4.00388321601186,0.920368438023543,-6.7944525953258E-03,121020392,51874551,0,36533273,27541728,6322557,0.791664597851993,0.30686174685087,2.77131329266445E-02,1.65228316575207,1.64869234161943,1.65419098899717,0.612148821158181,0.4526694911808,1.14746863720784,0.403323150055064,3.24958764702206E-02,9.85561781179906,NA,12.58295460308,4.25879145729863,57.9089443162479,1.07800667134669,0.359805262849526
12309,"Citizens Bank, National Association",BIG COUNTRY BANCSHARES INC,107180,4798,2043,1150,2208,0,0,0,0,,0,0,-2.72509265315021E-02,,-2.72509265315021E-02,,72056,51616,2618,11099,6864,1009,0,0,0,0,,0,0,0,,0,,9.45706106870229,NA,13.5984253930289,5.09275905759879,54.5864661654135,0.470126372216468,-1.35852952763928E-03
31900,"Citizens Building and Loan, SSB",CITIZENS BUILDING&LOAN MHC,141669,14282,13963,874,943,0,-0.112079352181344,0,0,0,0,0,0,,0,,97018,97853,0,0,268,0,2.64978954556109E-02,0,0,3.25659460407325E-02,0,3.36569579288026E-02,,0,,0,,20.8101746823956,NA,41.0043543726855,4.76266855542974,70.642418516769,0.131217141040931,-8.43691402995526E-03
21716,Citizens Business Bank,CVB FINANCIAL CORP,11279433,188449,30139,68660,213185,-9.61834410587873E-03,1.32418974794917E-03,0,-0.038975857563011,-5.94645809134552E-03,-4.67227153289558E-02,5.52746869688632E-03,1.41598935176007E-02,,1.41598935176007E-02,0,7495917,6264123,361764,837962,15771,98009,6.96391971684019E-02,4.84189706743343E-02,0,0.262901242420388,0.400560997896258,0.232394963127608,0.144159281685804,0,,0,0,12.1854191176381,NA,15.8323011317102,4.59347823007349,36.5483483047222,0.519967423949023,-6.18971742017214E-04
