 FDIC Cert, Institution Name, Bank Holding Company, Total Assets, Cash and due from depository institutions, Interest-Bearing bank balances, Loan Loss Allowance, Net Income,  Percent Net Loans Charged-off:Construction & development,  Percent Net Loans Charged-off: Commercial real estate,  Percent Net Loans Charged-off: Multi-family residential,  Percent Net Loans Charged-off: 1-4 family residential,  Percent Net Loans Charged-off: Home equity loans,  All other 1-4 family - Percent of loans charged-off,  Percent Net Loans Charged-off: Commercial and industrial,  Percent Net Loans Charged-off: Loans to individuals,  Percent Net Loans Charged-off: Credit card loans,  Percent Net Loans Charged-off: Other loans to individuals,  Percent Net Loans Charged-off:Coml. RE not secured by RE, Net Loans, All real estate loans,  Farm loans,  Commercial and industrial loans,  Loans to individuals, All Other Loans and Leases,  Noncurrent loans to loans,  Percent Loans Noncurrent: Commercial real estate,  Percent Loans Noncurrent: Multifamily residential,  Percent Loans Noncurrent: 1-4 family residential,  Percent Loans Noncurrent: Home equity loans,  Percent of loans noncurrent - All other family,  Percent Loans noncurrent:Commercial and industrial loans,  Percent Loans Noncurrent: Loans to individuals,  Percent Loans Noncurrent: Credit card loans,  Percent Loans Noncurrent: Other loans to individuals,  Percent Loans Noncurrent:Commercial RE not secured by RE, Tier 1 leverage ratio, Tier 1 Risk-Based ratio, Total risk-based ratio, Yield on Earnings Assets, Efficiency Ratio, Non-Interest Income to Average Assets, Net charge-offs to loans and leases
57931,Anchor Bank,,143227,7570,6565,977,154,-0.094778745334992,-0.322999329931447,0,0,0,0,0,0,,0,,115129,98942,0,14636,2528,0,6.71799906981551E-02,0,0,0,0,0,0,0,,0,,9.55473098330241,NA,12.5682455991156,4.99001684889765,101.275207591934,6.73461582866709E-03,-0.173137748011571
4208,Anchor D Bank,TEXHOMA BANCSHARES INC,230107,13840,9323,2029,2173,0,0,,0,,0,-4.64645408607771E-02,0.186173295100362,,0.186173295100362,0,141833,54014,40031,17701,9987,22129,0,0,,0,,0,0,0,,0,0,10.0693161626291,NA,15.6634243082444,5.19667248289527,65.2505966587112,0.657877509909291,7.85669038464371E-03
11681,Anchor State Bank,ABC EMPLOYEE STK OWNERSHIP PLAN,16259,3780,3182,69,86,0,0,0,0,,0,0,0,,0,,8820,3991,3300,1205,281,112,0,0,0,0,,0,0,0,,0,,12.313003452244,NA,17.8587413839406,4.17808733515356,72.9411764705882,0.207726313739492,0
9923,Anderson Brothers Bank,ANDERSON BANCSHARES INC,846871,54928,23555,13164,9290,9.04878340207713E-02,-9.69124731288308E-03,0,1.57342129961702E-02,0,1.61055746814036E-02,0.897368495890645,3.23186880978832,,3.23643520867181,,701194,409453,1352,52915,248902,1736,1.11876678080178,1.02990540128166,0,2.87834511350713,0.9227929867733,2.92520065151861,0.272134555419068,0.511446272026741,,0.511446272026741,,9.62102893898301,NA,12.5384129773986,8.4454631508144,60.8954867942527,1.4613924026934,1.25307903821642
10858,Anderson State Bank,ANDERSON BCORP INC,89610,21575,18117,244,693,,0,,0,,0,0,0.774386525337592,,0.774386525337592,0,27953,14470,9467,2126,1840,293,0,0,,0,,0,0,0,,0,0,15.7083251464962,NA,35.8503277966365,3.15231629143961,57.8723404255319,0.191429130055417,4.64059169023276E-02
18483,Andes State Bank,RANDALL BANCSHARES INC,22285,6316,4766,217,119,,0,,0,,0,0,0.277145331716612,,0.277145331716612,,11276,6051,2884,1201,1331,26,6.49960845732185,0,,0,,0,0,6.38617580766341,,6.38617580766341,,12.3439727033214,NA,22.5139457047229,3.92142496480635,76.7441860465116,0.298076095667946,3.47643569519588E-02
16410,Andover State Bank,ANDOVER FINANCIAL CORP,112044,3279,260,980,589,0,0,0,0,0,0,0,0,,0,,88116,76819,11,11164,1102,0,1.5634820867379,2.29457526783142,0,0.852977015841002,0,0.994805449377634,2.8126119670369,0,,0,,8.03494946033921,NA,11.3148622677771,5.01952141789806,74.1327751196172,0.498171250648677,0
22015,Andrew Johnson Bank,ANDREW JOHNSON BANCSHARES INC,382821,32659,27109,4987,3504,0,0,0,5.16412649844104E-02,0.302553293622221,2.72021660266205E-02,0,0.206907942138225,,0.206907942138225,,304054,285296,370,19171,4175,30,0.200944211285881,0,0,0.452530547739275,0,0.499565964834641,0.151270147618799,0.119760479041916,,0.119760479041916,,10.7980055144146,NA,15.6622388217469,5.27157512259336,63.9237701285271,0.526800447509291,2.45036397681446E-02
17751,Androscoggin Savings Bank,ANDROSCOGGIN BCORP MHC,1098844,35216,15715,9220,5149,0,-1.01022053034115E-03,0,5.21320080611133E-03,0.165526752580797,-5.0857681334562E-03,0,0.909820099255583,,0.909820099255583,0,915400,759092,108,117000,1649,46770,2.04008133070883,3.70114709166582,0,0.854055494571735,1.55466122719003,0.811275722658157,1.35641025641026,0,,0,0,10.5320700383769,NA,13.4127798396175,4.36242156443214,76.0993996928661,0.436713208740524,2.92945566240402E-03
32018,"Angelina Savings Bank, SSB",,66238,25928,24374,240,530,0,0,,0,,0,0,0.10930480406624,,0.10930480406624,,39224,18705,277,8026,12456,0,0.438374214473951,1.17345067840117,,0.142900120336943,,0.142900120336943,0.99676052828308,0.33718689788054,,0.33718689788054,,8.93034004621987,NA,18.592708270767,4.71543784123493,73.0395817774458,1.05777860938553,3.42310654685494E-02
58889,Ann Arbor State Bank,ANN ARBOR BCORP INC,333081,36394,29788,1948,3012,0,0,0,0,0,0,0,0,,0,,233953,166678,1311,56879,4283,6750,0.306484499853752,0,0,0,0,0,0,0,,0,,12.2512345219484,NA,15.4033412000818,4.61765416340162,60.4322441872375,0.604764102568102,5.70317646354296E-02
11682,Anna State Bank,ASB MANAGEMENT CORP,83705,8478,6000,318,652,0,0,,0,0,0,0,-6.47154471544715E-02,,-6.47154471544715E-02,,36049,32950,31,998,2122,266,0.599444551378997,1.60224089635854,,0.306056701030928,0,0.329327478622602,1.00200400801603,0.377002827521206,,0.377002827521206,,16.1705560920749,NA,36.5219735777838,3.73197480725097,59.4814438230808,0.249522560707217,-3.74546144068094E-03
3869,Anstaff Bank,FIRST NATIONAL BCORP INC,698663,16922,2586,5890,7217,0,0,0,3.82769859497433E-02,,3.82769859497433E-02,0.050697745161413,0.234399495518908,0.66482174021441,0.217246922534302,0,509566,395513,35026,52253,26939,5725,0.302838651601689,0.331164303973972,0,0.286172161172161,,0.286172161172161,0,3.71209027803556E-02,0.192864030858245,3.08856458960698E-02,0,9.18228961254312,NA,12.2516645021142,4.96877424013811,62.7577761449914,0.515097403365209,4.74452446031767E-02
29679,Anthem Bank & Trust,,157190,6823,5802,1340,670,0,0,0,0,,0,0,0,,0,0,104330,68378,0,36069,1649,0,1.32427235711054,0,0,3.43084469968892,,3.43084469968892,0,0,,0,0,10.2184107914427,NA,15.2538691284279,5.00526921102891,85.492133186974,1.20969900424161,0
33316,"ANZ Guam, Inc.",AUSTRALIA&N ZEALAND BK GROUP,322748,241269,234435,3420,1343,-8.32369581333645E-02,0.210893684329454,0,0.153504730601747,12.443303779748,-0.095993558165972,-0.158443256090315,-4.4190160538581,-0.793630952380952,-6.35409054805401,0,74687,50334,0,26829,944,0,5.80741802911391,2.82569064647315,0,14.8730304420988,3.05555555555556,15.0380021715527,0.689552350068955,1.3771186440678,0,2.14876033057851,0,15.4985152341049,NA,42.9342934293429,3.65151125639675,81.96872125115,1.13436831343982,-1.14822993879371E-02
9176,Apex Bank,APEX BCORP INC,591499,33235,25577,6158,16761,0,5.60960175569763E-02,0,3.05451230776056E-02,-2.06705166466416E-02,3.27696090190503E-02,0.298074323981018,0.499317460026068,,0.499317460026068,0,464947,432354,2790,21587,10932,3442,3.1689326158712,4.56876456876457,3.13024035774176,3.22657247172668,3.27904170975526,3.22269049546993,3.24269236114328E-02,1.02451518477863,,1.02451518477863,0,13.1006877869748,NA,20.1068329731522,8.95691911116224,40.7550118560034,1.65589164844106,6.18960947818544E-02
35599,Apollo Bank,APOLLO BANCSHARES INC,746768,59274,52214,5610,5463,0,0,0,0,0,0,0,7.20498236986801E-03,,7.20498236986801E-03,0,539268,461243,0,65747,18341,452,0.997099579869655,0,0,3.38602174244865,0,3.40990606319385,2.28147291891645E-02,7.81854860694619,,7.81854860694619,0,9.68223461258973,NA,13.9216048109593,4.57400366171603,60.9291660435671,0.375672126685585,1.52967305289264E-03
6051,Apollo Trust Company,APOLLO BCORP INC,158778,3574,2349,1201,1284,0,0,0,0,0,0,0,0.63706330974915,,0.63706330974915,,115263,103364,6,7761,2845,2528,4.54920002746687E-02,0,0,6.90452034719874E-02,0,7.01513264327335E-02,0,0.140597539543058,,0.140597539543058,,10.9388721078691,NA,20.4512659058114,4.46538839547803,72.1599131693198,0.776883236556621,1.50652420965257E-02
16068,Apple Bank for Savings,APPLE FINANCIAL HOLDINGS INC,15107686,613795,559789,33249,97272,,0,0,2.96982949040164E-03,0,3.32865229901199E-03,-9.2218283288847E-03,0.166075397520484,,0.166075397520484,,10147933,4583402,0,5181536,12984,403260,1.82984647558604E-02,0,5.75267195882525E-03,1.20680064814143,1.04040097205346,1.22656228862093,4.20724665427395E-03,0.154035736290819,,0.154035736290819,,7.29002971995086,NA,14.3362434797785,3.81229262409124,51.9568893123303,3.87029546295345E-02,-4.72967414862299E-03
17453,Apple River State Bank,FIRST APPLE RIVER CORP,360488,43144,35219,1968,3634,-8.61397652632712E-02,0,0,0,0,0,2.05001652867148E-02,7.58814322978421E-02,,7.58814322978421E-02,,204712,141525,23738,29569,10704,1144,0.194019740661893,0.295434198746643,0,0.446306966998429,0,0.534531218630797,0,0.289611360239163,,0.289611360239163,,10.4842671063107,NA,16.9015667206915,4.21390066851398,61.3361611876988,0.608006437876171,5.24048275879011E-03
34193,Applied Bank,,194935,132185,130019,370,2683,0,0,0,0,0,0,0,0.930425680390789,20.0496240601504,0,,61949,61272,0,417,30,969,0,0,0,0,0,0,0,0,0,,,23.6142312885012,NA,60.9113145572716,3.97367390442056,67.9995468962392,2.75238452334811,1.05888472825029E-02
58296,Aquesta Bank,AQUESTA FINANCIAL HOLDINGS INC,504824,21417,6709,3862,3321,0,-2.12489375265618E-03,0,0,0,0,-8.21437780237082E-02,0.424617834394904,,0.424617834394904,,391692,348111,0,46581,213,649,0.302107929637926,0.543483849737256,0,0.191541632545422,0.424184674023299,0,0,0,,0,,10.941017281469,NA,14.4975946311047,5.03186411467321,67.5363558597091,0.487279341780532,-1.01706743194136E-02
33450,Arbor Bank,OAKLAND FINANCIAL SERVICES INC,352161,8086,5221,2884,3137,0,0,0,0,0,0,1.12732444826598,5.41112012987013E-02,,5.41112012987013E-02,,305046,183410,56530,59068,4844,4151,0.229543218734882,0,0,8.61114528232255E-02,0,0.129749768303985,0.612852983002641,0.227085053674649,,0.227085053674649,,8.38451352184386,NA,10.6312587940278,5.14081851351981,72.4299412770386,1.33826556737736,0.212885342208269
3598,Arcola First Bank,,111005,5785,2728,662,406,0,0,0,0,0,0,0,0,,0,,18031,13168,3907,1121,331,166,0,0,0,0,0,0,0,0,,0,,11.4372191140053,NA,29.1704914362476,2.63482267181115,81.8275154004107,0.291059466127949,0
28507,Argentine Federal Savings,,55623,904,384,280,92,0,0,0,0.489519479681326,0,0.545499992009078,,0,,0,,35703,35755,0,0,228,0,0.411305338632132,0,0,0.437391021662677,0.263921879123779,0.45926517571885,,0,,0,,13.4934012336824,NA,29.5196671709531,4.20785430450894,87.8594249201278,0.318044699047197,0.463781727267786
57620,Arizona Bank & Trust,HEARTLAND FINANCIAL USA INC,695236,23933,12287,4066,9112,-0.161658617784263,0,0,-4.10697059008842E-02,0,-5.22722979595474E-02,0.154066261477374,1.74068104135077,25.9351016799293,0.247385740402194,,496279,335008,0,134050,8687,23320,0.757586341093471,0,0,3.84703362515336E-02,0.174330946098756,0,2.79746363297277,0.103603085069644,0,0.11120721611269,,9.94166131061108,NA,12.1886609377649,4.90498411253815,55.756490599821,1.29789846046029,5.95165054435308E-02
3858,Arkansas County Bank,DEWITT FIRST BANKSHARES CORP,180998,8463,3988,1897,1955,0,0.479800441645539,0,0.291277423474746,,0.291277423474746,0,1.29103400576369,,1.29103400576369,,105463,56642,38559,8055,4084,20,1.94672131147541,0,0,3.37115714474205,,3.37115714474205,5.53693358162632,1.1998041136141,,1.1998041136141,,11.2892959539461,NA,19.170845512322,4.92514326098186,62.2823618470855,0.18333258582127,0.14873384589799
1391,Arlington State Bank,ARLCO INC,50563,11444,10457,417,637,0,0,,0,0,0,0,0,,0,,20578,16228,1599,2241,852,75,1.1193141224101,0,,8.57142857142857,0,9.15649278579356,0,0,,0,,11.4798345598944,NA,24.675118858954,3.93333064957318,59.8613736609956,0.675547057491969,-0.446456658601195
4666,"Armed Forces Bank, National Association",DICKINSON FINANCIAL CORP II,1122896,214065,122587,11297,15180,-2.56875980358726,-4.03144606546224E-02,0,-1.60598888226402E-02,0.164470780007489,-3.41625619027845E-02,-1.09688991890487,3.78295888824551,0.994505221282944,5.55191167192429,0,703901,567540,0,138232,5181,4245,1.9384841680206,1.66383898072216E-02,0,1.47950765703308,9.76302476258099E-02,1.61164389374523,8.59931130273743,1.93012931866435E-02,0.04995004995005,0,0,18.3701265375411,NA,25.5870239690041,4.094204305795,67.9877679544629,4.5559216981691,-0.245240621441951
28812,Armor Bank,BIG CREEK BANCSHARES INC,94949,4722,3194,454,43,0,1.35332366649404,0,-0.628685942088004,0,-0.735318743576245,0,0.57212944752369,,0.57212944752369,,51515,44167,160,5331,1315,996,1.8203159575901,4.23203210507114,0,1.82189185249964,0,2.09485503603151,0,0,,0,,9.7547859754786,NA,16.0490706570278,3.91024876782966,85.7878917990554,0.27679227478611,0.29458384294982
2315,Armstrong Bank,IRONHORSE FINANCIAL GROUP INC,1025443,94686,78189,8532,10835,0,0.180946600569242,0,0.013439307980514,0,1.41871125400685E-02,1.2021852814573,1.0544622194011,3.5972120909318,1.0100449033204,,711556,536907,28391,59698,56928,38164,1.93031962760107,3.42722291816928,0.420934474533464,2.24450173168358,0.389269696200389,2.35143202746995,0.96485644410198,0.476039910061832,0.25706940874036,0.480622657412887,,10.3499148817847,NA,15.3079824010057,5.49851621381363,64.0987958661231,1.42252890550763,0.272401295923851
29471,Armstrong County Building and Loan Association,,86870,5260,5073,245,129,0,0,0,0,0,0,,0,,0,,52640,52456,0,0,557,0,0.573444249523702,0,0,0.606749325270399,0.316233309908644,0.624555811599509,,0.897666068222621,,0.897666068222621,,14.8592652776972,NA,35.0424366136657,3.74302341149171,80.5111821086262,-0.042035748795091,0
29743,Aroostook County Federal Savings and Loan Association,,134326,8856,5705,607,415,0,0,0,0.117448729595067,0,0.120249994715444,0,0.120408647062144,,0.120408647062144,,106716,75753,20,16456,15093,0,0.785479347390587,15.1591289782245,0,0.798188044916838,0,0.817164648200142,0,0.510170277612138,,0.510170277612138,,10.9469467956469,NA,17.8580303155802,4.41903365746587,77.3661165375547,0.188362948132991,9.75131597940624E-02
1198,Arrowhead Bank,ARROWHEAD CO,192942,41636,36317,812,2366,0,0,,0,,0,0.163499345057273,0.387159044282423,,0.387159044282423,,119728,93107,9702,9671,7669,391,0.140202422432388,0,,0.366622671946033,,0.366622671946033,0.196463654223969,0,,0,,10.4939677964575,NA,17.8707323203869,4.54031072756613,60.3029834595764,0.492578932340644,3.86528848633935E-02
15085,Arthur State Bank,HAO MANAGEMENT CO LLC,511467,45552,35035,2720,4427,0.158413135945631,0,0,-4.90909329994287E-02,-0.334196962312383,0,0.733434888395218,8.66707836318133E-02,0.633396674584323,-6.65790021222587E-02,,351685,318226,0,27522,7690,967,0.165911880475727,0,0,0.242474626762271,0.301093008867808,0.232934368895542,0.610420754305646,0,0,0,,9.76618362794968,NA,15.2536513949084,4.26374218353984,68.6499104283155,0.94588682530754,4.66274304089527E-02
17123,Artisans' Bank,,542352,18605,11090,3841,2089,0,-1.16236628821011E-02,0,-7.26595528391382E-02,-0.273427326326583,-2.36428450355303E-02,-6.84058277186338E-02,3.37544303797468,,3.37544303797468,0,383915,352814,0,34112,815,15,1.22809189283983,2.00611452715468,1.39275766016713,0.69555087286495,0.8642514185945,0.654360985591269,1.12277204502814,0.368098159509202,,0.368098159509202,0,9.06650877494453,NA,12.1706238658727,4.35171051028344,81.7672849915683,0.464275311792601,-1.53119873672946E-02
28780,Arundel Federal Savings Bank,,431299,37084,35251,1415,653,0,0,0,2.33404484946273E-02,0,2.41379587145191E-02,,0,,0,,331185,332418,0,0,390,0,2.221100454316,0,100,1.4973760460357,9.75269246110889,1.20801146492363,,0,,0,,15.1850444912572,NA,32.0733518680733,3.56787576255279,88.0340777074997,9.49397930758448E-02,2.09545117575542E-02
8728,Arvest Bank,ARVEST BANK GROUP INC,19331564,831264,555282,143872,110805,-6.18725218668803E-02,-1.63309331574694E-02,-0.272098016888245,3.18597229366666E-02,4.38888278303994E-02,3.01831362300109E-02,0.183288847648412,1.92050556152438,4.41022414584387,1.65586517593295,,12815302,8811005,165288,2125309,1598106,259626,0.816523441713903,0.662578689270777,3.60191531217019E-02,1.02389657323818,0.825800914066268,1.04993141560631,0.598783518067255,0.455226374220484,1.34279940438205,0.362996088898467,,8.43395705706701,NA,12.1489870092195,4.45645778950512,78.5130344611378,2.73964015685135,0.281335718049336
11343,Ashton State Bank,ASHTON BANCSHARES INC,49632,838,0,325,494,,0.180074282498593,,0,,0,0.277409622886866,0,0,0,,32131,18879,8034,3987,1192,364,2.12595513926547,33.3504889346372,,0,,0,1.05342362678706,0,0,0,,13.2073928688256,NA,16.796217447272,4.50633354421557,54.5226130653266,0.30535960032023,4.42729495577626E-02
1436,Ashton State Bank,,20405,3522,3384,315,-95,,0,,0,,0,0,0,,0,,15181,6407,8091,637,334,27,19.3856479091378,0,,0,,0,13.1868131868132,0,,0,,10.2982609540464,NA,12.6634734406114,4.81243097996576,96.3875205254516,0.272739554963548,1.65825598930398
34759,Asian Bank,ASIAN FINANCIAL CORP,228887,39448,38021,2443,1773,0,-1.0355486862442E-03,0,-2.07791060864822E-02,0,-2.29468838069832E-02,0,0,0,,0,177133,177802,0,1738,36,0,0.553526083663741,0.679413542926239,0,0.239814207098501,0,0.265052173427822,0,0,0,,0,8.72752926888077,NA,12.9982273232581,5.00886882523869,57.1304949809623,0.165107194794424,-5.35303682503448E-03
33013,Asian Pacific National Bank,,55888,12598,11689,550,48,0,0,0,0,0,0,0,0,,,,20895,21392,0,105,17,0,0,0,0,0,0,0,0,0,,,,17.7373620618035,NA,32.6389110777391,4.10884550392851,95.5145118733509,0.134852412765165,0
3934,Aspire Financial,ASPIRE BANCSHARES INC,40714,679,26,181,99,0,0.363693398799782,,0,0,0,1.06908918613551,0,0,0,,26701,16355,3195,6551,434,347,0.450115318800684,0,,0,0,0,1.84704625248054,0,0,0,,9.3448912056696,NA,11.6368154053215,5.02037876021906,88.1126173096976,0.185042484552749,0.392393266363208
5296,"Associated Bank, National Association",ASSOCIATED BANC-CORP,32553237,759456,236010,214425,262930,-1.70140651255742E-02,-9.88879047320872E-02,-2.68823654062084E-03,1.36497102271218E-02,-8.49118792350184E-02,2.34707701386618E-02,0.940767615570054,1.27494784141995,3.45821117488256,0.219286599831159,0,22689536,15048862,4530,5381680,349335,2119554,0.612710613679442,0.140635802096421,0,0.745466667885259,0.948166118223525,0.724730626365113,1.05140030622408,3.2172556428643,1.03445363958791,4.33666067600632,0,8.4169789673609,NA,12.0584907929967,4.08954426125785,62.9303044647006,1.13883537337144,0.236804111256779
17636,Astra Bank,FIRST BELLEVILLE BANCSHARES,286777,6500,529,2296,2105,0,-8.99608419581431E-02,0,1.29932271110461E-02,0,1.41321744660554E-02,-4.02095977683115E-02,1.48698804020838,,1.48698804020838,0,195297,126047,38739,26204,3317,3286,0.597693238120784,2.23523421588595,0,0.359226516521872,0,0.390149418926397,1.23263623874218,1.59782936388303,,1.59782936388303,0,9.72101738436448,NA,12.9314243295591,4.71003916549906,71.8633208756007,0.507618251253856,1.48498440727391E-02
24064,Atascosa Bank,,89101,36649,35269,175,850,0,0,0,0,,0,0,1.23439416734174,,1.23439416734174,,12604,7310,453,2881,2135,1,0,0,0,0,,0,0,0,,0,,9.80496690212804,NA,34.8642682879603,3.02124327800192,48.8407258064516,0.251943410769192,0.21099022827076
90146,Athol Savings Bank,,448485,12863,6827,3307,1920,0,0,0,6.38115366165915E-03,0,6.92952263057555E-03,0,0.770074001148577,,0.770074001148576,,299055,281955,0,7124,13283,0,0.379346611015935,0,0,0.505647055700806,0.246824703039029,0.53000968054211,0,3.01136791387488E-02,,3.01136791387488E-02,,13.5781502557403,NA,22.1714505267563,3.65671925887538,83.0120074412312,0.886863385983818,4.35073037240052E-02
9096,Atkins Savings Bank & Trust,,96904,4877,2989,987,1124,0,0,0,-0.217990706479649,,-0.217990706479649,0,0.61928441831773,,0.61928441831773,,63855,34901,17850,8189,3902,0,1.67638259153018,1.05240549828179,0,2.9623838067935,,2.9623838067935,1.79509097569911,1.33264992311635,,1.33264992311635,,13.4134092674087,NA,19.0633888942328,4.50008748772772,39.8003472222222,0.174060968484,-4.18870043629024E-03
35525,"Atlantic Capital Bank, National Association",ATLANTIC CAPITAL BANCSHARES,2411147,69776,27167,18080,45212,-3.03815063147641E-03,7.66456497410087E-03,0,1.12490561102885E-03,-3.26983562534104E-03,3.42972163897633E-03,0.308284705797294,2.97817686345462E-02,,2.97817686345462E-02,0,1818509,1077289,0,698035,22143,42062,0.330573929834175,1.04293282643487E-02,0.360939103943839,1.66489981056985,2.73032217801701,0.80870137604614,0.690653047483292,0,,0,0,13.5659191040854,NA,15.1178865480611,4.37105710991385,56.3808616195308,0.431622874975778,0.115162855791076
24829,Atlantic Community Bankers Bank,ATLANTIC CMTY BANCSHARES INC,820886,220990,183435,8055,3077,0,-0.293005786533289,8.37791317422381E-02,0,0,0,0,0,,0,,364472,316629,0,14845,8,41045,6.20089282119148E-02,0.105099366673946,0,0,0,0,0,0,,0,,12.6849851024769,NA,22.611397070021,3.71276310424468,84.6462964303816,2.57589734399854,-0.162593791730972
26390,Atlantic Stewardship Bank,STEWARDSHIP FINANCIAL CORP,956684,18385,1316,8356,6210,0,-4.32269232113611E-03,0,-4.59708257536441E-02,-5.78268836674726E-02,-4.36174709556339E-02,-5.08524006225034E-02,0,,0,,755924,676510,0,83614,656,4237,0.216465777884674,6.91149436236904E-02,0,0.94091888062852,0,1.14326948991923,0,0,,0,,10.8700573890178,NA,13.4994165429483,4.29575287250664,65.905860053704,0.386957707678274,-1.68813877380752E-02
34589,Atlantic Union Bank,ATLANTIC UNION BANKSHARES CORP,17395748,590739,372155,43820,152753,0.401724420337527,1.52007956548706E-02,-1.88748660857226E-02,-8.24823355427737E-04,-3.88679329235221E-03,4.13736626986781E-04,8.98801378807515E-02,2.03156747514076,,2.03156747514076,0,12335385,9445792,6906,2058133,715304,153070,0.407497896674302,0.249419039437334,0.183651389659154,0.967012600518415,0.544962426035951,1.13046820708317,0.140564288119378,0.286451634549786,,0.286451634549786,5.85714285714286E-02,10.5924706429699,NA,12.7573778908269,4.92411892533335,58.9281764711639,0.786071231793144,0.186938673838849
284,Auburn Banking Company,FIRST COMMUNITY BCORP INC,81007,2471,147,475,1143,0,0,0,-2.37479683847267E-02,0,-2.54847804271993E-02,-5.74853139315548E-02,0.141793286806248,,0.141793286806248,,56329,44315,3298,4627,3751,813,0.864375748186747,0,0,0.156163880213118,0,0.169297415724742,0,0.133297787256732,,0.133297787256732,,9.46815020167585,NA,13.0399598621069,5.33476956856728,60.1342281879195,0.53916259216385,-4.60198983510083E-03
28288,"Auburn Savings Bank, FSB",AUBURN BCORP MHC,80663,2890,2351,816,191,0,0,-0.085160878243513,-3.14890769533556E-02,0,-3.44344008264463E-02,0,-1.84433429394813,,-1.84433429394813,0,69319,65487,0,4124,524,0,0.968132886575889,0.883262181657589,0,1.11920824232115,0.145808019441069,1.20332647318241,0.36372453928225,4.77099236641221,,4.77099236641221,0,9.1424325243391,NA,14.7126990896112,4.94575056988999,87.9633667684256,0.423233994234756,-3.83291888861738E-02
11477,Auburn State Bank,,176175,6655,3419,1268,1979,0,0,0,7.65384615384615E-03,0,8.04489161751618E-03,0,1.06086418388772,,1.06086418388772,0,88536,63163,20167,3863,2302,309,0.154781524208276,0,0,5.81429152857724E-03,9.87166831194472E-02,0,2.35568211234792,2.04170286707211,,2.04170286707211,0,18.2477668917555,NA,29.3059080183429,3.95871978123638,53.6911121903837,0.177838282967113,2.89031823769849E-02
35,AuburnBank,AUBURN NATIONAL BCORP INC,825744,63961,47036,4807,7072,0,-6.42902778614912E-04,0,-7.63047199925009E-02,-0.021285970864099,-7.99292188038188E-02,0.132368855035934,-4.43620029945101E-02,,-0.04436200299451,0,461372,390575,462,37645,9138,28847,5.74285304081926E-02,0,0,0.278458916919496,0,0.291484941757393,0,0,,0,0,11.2198725310267,NA,17.9594692868932,3.95975269914858,61.6572107138145,0.466135474912477,-4.78311377940502E-03
5814,Audubon State Bank,AUDUBON COUNTY INVESTMENT CO,118992,13422,10589,895,1641,0,0,0,0.117636798615471,0,0.119058952827435,0.771195141349143,0.374785664089951,,0.374785664089951,,91529,48505,33386,6473,3552,508,0,0,0,0,0,0,0,0,,0,,9.64094460539022,NA,13.2555803571429,5.04925591437365,48.3824792442027,0.200647103085026,9.11930300727391E-02
3276,"Austin Bank, Texas National Association",JSA FAMILY LTD PARTNERSHIP,1842784,125379,90013,13793,22791,0,0,0,6.68513862228383E-03,0,6.87351383397589E-03,0.733024083850076,0.421374129926432,,0.421374129926432,0,1367639,1081806,35539,148901,111534,3652,0.996429791694416,1.65366614664587,0,0.744526767940384,0.450825357192398,0.754417311891999,1.4962961968019,0.320081768787993,,0.320081768787993,0,14.0850264117497,NA,19.8246131903974,5.08658626407036,59.9997380896257,1.30641234291,0.150510461519979
58082,Austin Capital Bank SSB,,127644,18411,15875,862,1002,0,0,0,0,,0,0,0,,0,,99342,92008,0,4261,3986,1,6.98212575805937E-02,0,0,9.70389264722191E-02,,9.70389264722191E-02,0,0,,0,,10.5945970682002,NA,20.7736066912614,5.58454862124479,91.9271155033972,15.1583401322629,0
58484,Austin County State Bank,AUSTIN COUNTY BANCSHARES INC,184747,15013,11609,2522,1604,0,0,0,0,0,0,-0.11211358252278,0.48401134429949,,0.48401134429949,,133813,92674,6641,34627,2343,50,0.506106282319287,0,0,0.304085422469824,0,0.311459819305754,1.36021024056372,1.53649167733675,,1.53649167733675,,10.1320085959086,NA,14.8390616475723,5.33106402786909,68.6822789234533,0.350427164436406,-1.97599517515783E-02
35115,"Auto Club Trust, FSB",AUTO CLUB GROUP THE,559809,18884,17141,2175,-3885,,,,3.71166488304541E-02,0.125535481381439,0,,0.203728419383514,,0.203728419383514,,302483,201264,0,0,103393,0,0.507782497095103,,,0.767151601876143,1.05843715417842,0.654787314614632,,2.90155039509445E-03,,2.90155039509445E-03,,10.2391631960155,NA,17.0715025669496,3.38231899151047,133.711399950327,1.54060387415376,9.07620723665126E-02
11771,Availa Bank,CARROLL COUNTY BANCSHARES INC,1068037,73266,51547,9460,7621,0,-0.26535872165343,0,0,0,0,4.12592110267998E-02,4.62690322300785E-02,,4.62690322300785E-02,,732057,481703,156598,85945,5997,11274,0.395540493340004,0,0,0.167387721466831,0.132538104705103,0.171986590875966,2.52370702193263,0,,0,,9.18660852026704,NA,12.5540318526341,4.52035652181414,61.3356833595157,0.353095502797668,-2.36224575964485E-02
2326,AVB Bank,ARKANSAS VALLEY BANCSHARES INC,384655,14444,10017,5285,1963,-1.90678450889537E-02,0,0,-1.75263175190877E-02,0,-1.81011938601478E-02,-2.36721794632791E-03,6.56555459805491E-02,1.95355311355311,0,,313132,259435,13,56316,2067,586,0.739910243485744,0,0,3.96010713131924E-02,0,4.07035283532209E-02,4.11605937921727,0,0,0,,10.4950489844307,NA,13.7533690823887,5.06335660253207,72.5553036817009,0.514083993968244,-7.31503721483753E-03
